startstationname,endstationname,value,source,target
Rogers Ave & Sterling St,Rogers Ave & Sterling St,385,839,839
Rogers Ave & Sterling St,Smith St & 9 St,73,839,648
Rogers Ave & Sterling St,Sterling Pl & Bedford Ave,83,839,815
Rogers Ave & Sterling St,Sterling St & Bedford Ave,78,839,836
Rogers Ave & Sterling St,West Drive & Prospect Park West,138,839,672
S 3 St & Bedford Ave,Bedford Ave & Nassau Ave,1164,258,410
S 3 St & Bedford Ave,Berry St & N 8 St,1409,258,394
S 3 St & Bedford Ave,Broadway & Roebling St,1940,258,380
S 3 St & Bedford Ave,Kent Ave & N 7 St,1117,258,339
S 3 St & Bedford Ave,Metropolitan Ave & Bedford Ave,2624,258,318
S 3 St & Bedford Ave,N 12 St & Bedford Ave,1041,258,403
S 3 St & Bedford Ave,N 6 St & Bedford Ave,10214,258,395
S 3 St & Bedford Ave,N 8 St & Driggs Ave,1105,258,392
S 3 St & Bedford Ave,S 3 St & Bedford Ave,1067,258,258
S 3 St & Bedford Ave,Wythe Ave & Metropolitan Ave,883,258,324
S 4 St & Rodney St,Broadway & Berry St,559,382,173
S 4 St & Rodney St,Graham Ave & Grand St,520,382,383
S 4 St & Rodney St,Hope St & Union Ave,641,382,384
S 4 St & Rodney St,Metropolitan Ave & Bedford Ave,2306,382,318
S 4 St & Rodney St,Metropolitan Ave & Meeker Ave,1175,382,389
S 4 St & Rodney St,N 6 St & Bedford Ave,620,382,395
S 4 St & Rodney St,S 4 St & Wythe Ave,602,382,237
S 4 St & Rodney St,Scholes St & Manhattan Ave,545,382,378
S 4 St & Rodney St,Stagg St & Union Ave,945,382,379
S 4 St & Rodney St,Wythe Ave & Metropolitan Ave,844,382,324
S 4 St & Wythe Ave,Bedford Ave & Nassau Ave,1190,237,410
S 4 St & Wythe Ave,Berry St & N 8 St,3705,237,394
S 4 St & Wythe Ave,Broadway & Roebling St,4931,237,380
S 4 St & Wythe Ave,Kent Ave & N 7 St,2785,237,339
S 4 St & Wythe Ave,Kent Ave & S 11 St,1189,237,77
S 4 St & Wythe Ave,Metropolitan Ave & Bedford Ave,3455,237,318
S 4 St & Wythe Ave,Milton St & Franklin St,1507,237,416
S 4 St & Wythe Ave,N 6 St & Bedford Ave,12935,237,395
S 4 St & Wythe Ave,S 4 St & Wythe Ave,1581,237,237
S 4 St & Wythe Ave,Wythe Ave & Metropolitan Ave,1395,237,324
S 5 Pl & S 4 St,Allen St & Rivington St,1487,311,185
S 5 Pl & S 4 St,Clinton St & Grand St,1119,311,138
S 5 Pl & S 4 St,E 2 St & Avenue B,1364,311,89
S 5 Pl & S 4 St,Kent Ave & N 7 St,1528,311,339
S 5 Pl & S 4 St,Metropolitan Ave & Bedford Ave,1120,311,318
S 5 Pl & S 4 St,N 6 St & Bedford Ave,1077,311,395
S 5 Pl & S 4 St,Norfolk St & Broome St,1236,311,100
S 5 Pl & S 4 St,Rivington St & Chrystie St,937,311,250
S 5 Pl & S 4 St,S 5 Pl & S 4 St,1926,311,311
S 5 Pl & S 4 St,Suffolk St & Stanton St,1632,311,193
S 5 Pl & S 5 St,Allen St & Rivington St,791,312,185
S 5 Pl & S 5 St,Clinton St & Grand St,596,312,138
S 5 Pl & S 5 St,E 2 St & Avenue B,769,312,89
S 5 Pl & S 5 St,Kent Ave & N 7 St,832,312,339
S 5 Pl & S 5 St,Metropolitan Ave & Bedford Ave,673,312,318
S 5 Pl & S 5 St,N 6 St & Bedford Ave,696,312,395
S 5 Pl & S 5 St,Norfolk St & Broome St,710,312,100
S 5 Pl & S 5 St,S 4 St & Wythe Ave,536,312,237
S 5 Pl & S 5 St,S 5 Pl & S 5 St,931,312,312
S 5 Pl & S 5 St,Suffolk St & Stanton St,739,312,193
S Portland Ave & Atlantic Ave,Bergen St & Vanderbilt Ave,5,924,794
S Portland Ave & Atlantic Ave,Carlton Ave & Dean St,8,924,773
S Portland Ave & Atlantic Ave,DeKalb Ave & Hudson Ave,5,924,113
S Portland Ave & Atlantic Ave,Fulton St & Clermont Ave,7,924,181
S Portland Ave & Atlantic Ave,Fulton St & Grand Ave,6,924,153
S Portland Ave & Atlantic Ave,Fulton St & Waverly Ave,13,924,868
S Portland Ave & Atlantic Ave,Lafayette Ave & Classon Ave,5,924,152
S Portland Ave & Atlantic Ave,Underhill Ave & Pacific St,6,924,780
S Portland Ave & Atlantic Ave,Washington Park,6,924,62
S Portland Ave & Atlantic Ave,Willoughby Ave & Hall St,7,924,44
S Portland Ave & Hanson Pl,Adelphi St & Myrtle Ave,601,141,69
S Portland Ave & Hanson Pl,Atlantic Ave & Fort Greene Pl,620,141,3
S Portland Ave & Hanson Pl,Clinton Ave & Myrtle Ave,582,141,154
S Portland Ave & Hanson Pl,Fulton St & Clermont Ave,466,141,181
S Portland Ave & Hanson Pl,Fulton St & Grand Ave,571,141,153
S Portland Ave & Hanson Pl,Fulton St & Washington Ave,603,141,168
S Portland Ave & Hanson Pl,Hanson Pl & Ashland Pl,1187,141,678
S Portland Ave & Hanson Pl,Prospect Pl & 6 Ave,465,141,664
S Portland Ave & Hanson Pl,Washington Ave & Greene Ave,524,141,71
S Portland Ave & Hanson Pl,Willoughby Ave & Hall St,490,141,44
SSP Tech Workshop,8 Ave & W 31 St,1,344,299
SSP Tech Workshop,8 Ave & W 33 St,1,344,267
SSP Tech Workshop,Broad St & Bridge St,1,344,60
SSP Tech Workshop,Cathedral Pkwy & Broadway,1,344,632
SSP Tech Workshop,E 51 St & 1 Ave,1,344,231
SSP Tech Workshop,Front St & Maiden Ln,1,344,139
SSP Tech Workshop,NYCBS Depot - SSP,1,344,56
SSP Tech Workshop,SSP Tech Workshop,10,344,344
SSP Tech Workshop,William St & Pine St,1,344,148
Sands St & Navy St,Cadman Plaza E & Red Cross Pl,373,323,110
Sands St & Navy St,Forsyth St & Canal St,627,323,195
Sands St & Navy St,Front St & Washington St,206,323,322
Sands St & Navy St,Hanson Pl & Ashland Pl,295,323,678
Sands St & Navy St,Jay St & Tech Pl,159,323,176
Sands St & Navy St,Jay St & York St,183,323,895
Sands St & Navy St,Old Fulton St,297,323,29
Sands St & Navy St,Pearl St & Anchorage Pl,293,323,196
Sands St & Navy St,Sands St & Navy St,254,323,323
Sands St & Navy St,York St & Jay St,1483,323,209
